linkID,year,season,r_dateTime_nz,Heat Pump or Heating,Hot water,Lighting,Other,Oven,Total
rf_06,2015,Winter,2015-06-17T06:30:00Z,,0,408.324,364.699,0,773.023
rf_06,2015,Winter,2015-06-17T07:30:00Z,,1026.62633333333,564.041333333333,420.023333333337,263.027,2273.718
rf_06,2015,Winter,2015-06-22T05:00:00Z,,0,0,356.674,0,356.674
rf_06,2015,Winter,2015-06-22T05:30:00Z,,0,0,179.428333333333,0,179.428333333333
rf_06,2015,Winter,2015-06-22T06:00:00Z,,0,143.611,366.138666666667,0,509.749666666667
rf_06,2015,Winter,2015-06-22T07:00:00Z,,0,0,303.056,0,303.056
rf_06,2015,Winter,2015-06-22T07:30:00Z,,0,0,229.741,0,229.741
rf_06,2015,Winter,2015-06-22T19:30:00Z,,0,0,229.593666666667,0,229.593666666667
rf_06,2015,Winter,2015-06-22T20:00:00Z,,0,0,267.069666666667,0,267.069666666667
rf_06,2015,Winter,2015-06-23T04:30:00Z,,1126.48433333333,0,405.015,0,1531.49933333333
rf_06,2015,Winter,2015-06-23T05:00:00Z,,107.954666666667,16.5373333333333,596.762666666663,606.493666666667,1327.74833333333
rf_06,2015,Winter,2015-06-23T05:30:00Z,,0,139.79,570.16766666667,1347.50633333333,2057.464
rf_06,2015,Winter,2015-06-23T06:00:00Z,,0,402.712666666667,389.281666666666,0,791.994333333333
rf_06,2015,Winter,2015-06-23T06:30:00Z,,1497.17266666667,421.617,477.34266666666,0,2396.13233333333
rf_06,2015,Winter,2015-06-23T07:00:00Z,,0,391.826,481.032666666667,0,872.858666666667
rf_06,2015,Winter,2015-06-23T08:30:00Z,,0,459.322,893.70533333333,0,1353.02733333333
rf_06,2015,Winter,2015-06-23T19:30:00Z,,0,0,252.333333333333,0,252.333333333333
rf_06,2015,Winter,2015-06-23T20:00:00Z,,0,0,237.238666666667,0,237.238666666667
rf_06,2015,Winter,2015-06-23T20:30:00Z,,0,8.73633333333333,414.995,0,423.731333333333
rf_06,2015,Winter,2015-06-24T00:00:00Z,,0,0,431.394,0,431.394
rf_06,2015,Winter,2015-06-24T00:30:00Z,,0,0,321.68,0,321.68
rf_06,2015,Winter,2015-06-24T01:00:00Z,,0,0,475.056,0,475.056
rf_06,2015,Winter,2015-06-24T04:30:00Z,,0,3.32333333333333,372.895333333334,0,376.218666666667
rf_06,2015,Winter,2015-06-24T05:00:00Z,,0,0,479.429,0,479.429
rf_06,2015,Winter,2015-06-24T05:30:00Z,,128.628666666667,277.767666666667,516.781333333333,492.224333333333,1415.402
rf_06,2015,Winter,2015-06-24T06:00:00Z,,1412.65233333333,400.704333333333,521.391000000007,470.139,2804.88666666667
rf_06,2015,Winter,2015-06-24T06:30:00Z,,0,494.146666666667,387.25033333333,683.369333333333,1564.76633333333
rf_06,2015,Winter,2015-06-24T07:00:00Z,,449.461666666667,501.455666666667,785.584333333336,0,1736.50166666667
rf_06,2015,Winter,2015-06-24T07:30:00Z,,1877.09633333333,479.780666666667,585.064333333336,569.838666666667,3511.78
rf_06,2015,Winter,2015-06-24T08:00:00Z,,0,449.728666666667,427.176333333336,451.301666666667,1328.20666666667
rf_06,2015,Winter,2015-06-24T19:30:00Z,,0,3.02133333333333,375.292333333334,0,378.313666666667
rf_06,2015,Winter,2015-06-24T20:00:00Z,,0,0,461.133666666667,0,461.133666666667
rf_06,2015,Winter,2015-06-24T22:30:00Z,,2008.25033333333,0,1003.508,0,3011.75833333333
rf_06,2015,Winter,2015-06-25T05:00:00Z,,1961.519,72.8333333333333,462.952666666667,1138.266,3635.571
rf_06,2015,Winter,2015-06-25T05:30:00Z,,1689.93833333333,438.400666666667,517.325000000006,533.616666666667,3179.28066666667
rf_06,2015,Winter,2015-06-25T06:00:00Z,,0,462.045,533.84066666667,890.349,1886.23466666667
rf_06,2015,Winter,2015-06-25T07:30:00Z,,0,332.572666666667,373.708666666666,0,706.281333333333
rf_06,2015,Winter,2015-06-25T08:00:00Z,,0,329.455333333333,412.364333333334,0,741.819666666667
rf_06,2015,Winter,2015-06-25T19:30:00Z,,0,102.016333333333,607.347333333334,0,709.363666666667
rf_06,2015,Winter,2015-06-25T20:00:00Z,,0,0,916.503333333334,0,916.503333333334
rf_06,2015,Winter,2015-06-25T20:30:00Z,,0,34.6986666666667,,,3022.49033333333
rf_06,2015,Winter,2015-06-25T21:00:00Z,,1977.32133333333,520.126,754.07766666667,0,3251.525
rf_06,2015,Winter,2015-06-25T21:30:00Z,,2004.42666666667,511.772666666667,,,3136.75066666667
rf_06,2015,Winter,2015-07-07T20:30:00Z,,0,0,285.279,0,285.279
rf_06,2015,Winter,2015-07-07T21:00:00Z,,0,2.92766666666667,189.741333333333,143.838333333333,336.507333333333
rf_06,2015,Winter,2015-07-07T21:30:00Z,,211.397,0,409.183666666667,47.4763333333333,668.057
rf_06,2015,Winter,2015-07-07T22:00:00Z,,1474.23033333333,0,250.45233333334,0,1724.68266666667
rf_06,2015,Winter,2015-07-08T05:30:00Z,,0,341.479666666667,397.094666666666,0,738.574333333333
rf_06,2015,Winter,2015-07-08T06:00:00Z,,0,332.589333333333,343.155333333334,0,675.744666666667
rf_06,2015,Winter,2015-07-08T09:00:00Z,,545.772,556.399,449.09566666667,0,1551.26666666667
rf_06,2015,Winter,2015-07-08T22:00:00Z,,0,0,271.402333333333,0,271.402333333333
rf_06,2015,Winter,2015-07-08T22:30:00Z,,0,0,175.422,0,175.422
rf_06,2015,Winter,2015-07-08T23:00:00Z,,0,0,369.48,0,369.48
rf_06,2015,Winter,2015-07-08T23:30:00Z,,1388.74466666667,495.296333333333,189.408999999997,0,2073.45
