linkID,year,season,r_dateTime_nz,Heat Pump or Heating,Hot water,Lighting,Other,Oven,Total,contribution_HW,contribution_HP,contribution_LI,contribution_OV,contribution_XX
rf_11,2017,Spring,2017-09-17T06:00:00Z,,51.805,,8158.79033333333,,8210.59533333333,0.00630953029552953,,,,
rf_11,2017,Summer,2017-01-25T06:00:00Z,,55.09,,3113.44233333333,,3168.53233333333,0.0173865986534039,,,,
rf_11,2017,Winter,2017-08-30T08:30:00Z,,53.406,,7413.40766666667,,7466.81366666667,0.00715244847188499,,,,
rf_11,2018,Autumn,2018-05-14T05:30:00Z,,51.728,,3530.123,,3581.851,0.0144416950900526,,,,
rf_11,2018,Summer,2018-02-25T05:00:00Z,,54.9946666666667,,2572.315,,2627.30966666667,0.0209319317644196,,,,
rf_11,2018,Winter,2018-07-05T07:00:00Z,,50.91,,8647.096,,8698.006,0.00585306563366362,,,,
rf_12,2014,Spring,2014-09-27T08:30:00Z,,3020.86166666667,,258.359666666671,1174.01133333333,4453.23266666667,0.678352534615678,,,0.263631258730548,
rf_12,2014,Summer,2014-12-04T04:30:00Z,,3003.17,,225.68066666667,658.858,3887.70866666667,0.772478150368948,,,0.169472060920888,
rf_12,2014,Winter,2014-08-11T07:30:00Z,,3030.18033333333,,423.01933333334,1410.571,4863.77066666667,0.623010528456933,,,0.290015935510117,
rf_12,2015,Autumn,2015-05-13T07:00:00Z,,2582.79066666667,,1520.08233333333,1436.93333333333,5539.80633333333,0.466223999767983,,,0.259383315385453,
rf_12,2015,Summer,2015-02-20T04:30:00Z,,2707.865,,444.76133333333,1165.99,4318.61633333333,0.627021432559148,,,0.269991569058886,
rf_12,2015,Winter,2015-06-01T05:00:00Z,,966.440333333334,,291.813333333326,1824.16366666667,3082.41733333333,0.313533252905837,,,0.591796460180821,
rf_13,2014,Spring,2014-10-08T07:30:00Z,990.609333333333,457.462333333333,,3504.00033333333,137.537,5089.609,0.0898816261393229,0.194633680766702,,0.0270230974520833,
rf_13,2014,Summer,2014-12-16T04:30:00Z,0,1675.60933333333,,1168.404,1784.606,4628.61933333333,0.362010615404536,0,,0.385559034234687,
rf_13,2014,Winter,2014-08-08T06:30:00Z,2292.18833333333,0,,3929.74600000001,1868.80933333333,8090.74366666667,0,0.283309968498569,,0.230981157026727,
rf_13,2015,Autumn,2015-05-25T05:30:00Z,2494.745,0,,4541.16666666666,603.148666666667,7639.06033333333,0,0.32657747041401,,0.0789558715794932,
rf_13,2015,Spring,2015-09-21T05:30:00Z,2649.18866666667,0,,2591.002,2165.988,7406.17866666667,0,0.357699805243694,,0.292456892749369,
rf_13,2015,Summer,2015-01-31T04:30:00Z,0,536.302333333333,,2114.91600000001,2638.84733333333,5290.06566666667,0.101379144820949,0,,0.498830732851015,
rf_13,2015,Winter,2015-07-26T06:00:00Z,646.187666666667,0,,5589.05299999999,2177.62566666667,8412.86633333333,0,0.0768094536467734,,0.258844676758802,
rf_13,2016,Autumn,2016-05-31T06:00:00Z,46.828,507.564333333333,,5027.25766666667,1125.473,6707.123,0.0756754175125956,0.00698183110701861,,0.167802648020619,
rf_13,2016,Spring,2016-09-07T06:00:00Z,929.778,628.357666666667,,3454.81333333333,1765.30433333333,6778.25333333333,0.0927020038594014,0.137170736217197,,0.260436464457903,
rf_13,2016,Summer,2016-02-17T05:30:00Z,0,0,,2025.06466666667,2894.972,4920.03666666667,0,0,,0.588404557960611,
rf_13,2016,Winter,2016-07-01T06:30:00Z,70.324,0,,6217.78566666667,1705.55133333333,7993.661,0,0.00879747089600122,,0.213362980158069,
rf_13,2017,Autumn,2017-04-27T07:00:00Z,13.029,477.263666666667,,5832.88266666666,1804.96966666667,8128.145,0.0587174154332467,0.00160294876629292,,0.222064156909931,
rf_13,2017,Spring,2017-09-13T06:00:00Z,742.592666666667,0,,4354.85433333333,2047.96733333333,7145.41433333333,0,0.103925767215832,,0.286612817367297,
rf_13,2017,Summer,2017-01-04T04:30:00Z,16.0983333333333,483.399333333333,,1619.98833333333,2970.35466666667,5089.84066666667,0.0949733724474151,0.00316283640051076,,0.583585000237729,
rf_13,2017,Winter,2017-07-28T07:00:00Z,819.887,453.695,,5243.378,2037.73733333333,8554.69733333333,0.053034605705123,0.0958405619805291,,0.238200985252079,
rf_13,2018,Autumn,2018-05-23T09:00:00Z,2272.28666666667,1108.20833333333,,2716.381,1914.351,8011.227,0.138331910122298,0.283637783159392,,0.238958526577764,
rf_13,2018,Summer,2018-01-15T05:00:00Z,16.597,1649.04966666667,,1558.52366666666,3276.16066666667,6500.331,0.253687030193796,0.00255325459580443,,0.503999052766185,
rf_13,2018,Winter,2018-06-19T05:30:00Z,666.777333333333,1827.77066666667,,3531.609,3549.67066666667,9575.82766666667,0.190873387689413,0.0696313004519052,,0.370690742380737,
rf_15b,2015,Autumn,2015-03-28T04:00:00Z,,1815.1,,4452.78066666667,1050.61833333333,7318.499,0.24801533757127,,,0.143556531651276,
rf_15b,2015,Spring,2015-11-03T05:30:00Z,,1867.58033333333,,2914.74566666667,0,4782.326,0.390517152810856,,,0,
rf_15b,2015,Summer,2015-02-15T06:00:00Z,,1933.427,,2087.034,0,4020.461,0.480896842426776,,,0,
rf_15b,2015,Winter,2015-07-04T06:00:00Z,,1885.28766666667,,3421.66966666667,1035.96333333333,6342.92066666667,0.297227060804061,,,0.163325916841042,
rf_15b,2016,Autumn,2016-04-14T07:30:00Z,,1915.63533333333,,565.62433333334,0,2481.25966666667,0.772041459049225,,,0,
rf_16,2014,Spring,2014-10-04T06:00:00Z,,2267.086,,1907.317,,4174.403,0.543092269720964,,,,
rf_16,2014,Summer,2014-12-17T07:00:00Z,,1655.86633333333,,1458.24933333334,,3114.11566666667,0.531729232493718,,,,
rf_16,2014,Winter,2014-08-15T07:00:00Z,,1219.35433333333,,3219.43366666667,,4438.788,0.274704341215064,,,,
rf_16,2015,Autumn,2015-03-08T04:30:00Z,,1211.72766666667,,2264.69833333333,,3476.426,0.348555575946869,,,,
rf_16,2015,Summer,2015-02-02T05:30:00Z,,182.502,,2977.001,,3159.503,0.0577628823267457,,,,
rf_17a,2014,Autumn,2014-05-31T06:00:00Z,0,0,,2227.82733333333,,2227.82733333333,0,0,,,
rf_17a,2014,Spring,2014-11-07T05:00:00Z,0,2010.43566666667,,3103.764,,5114.19966666667,0.393108560029497,0,,,
rf_17a,2014,Summer,2014-12-04T05:00:00Z,0,2003.04766666667,,2638.28933333333,,4641.337,0.431566952941937,0,,,
rf_17a,2014,Winter,2014-06-08T06:30:00Z,0,1562.29166666667,,3428.656,,4990.94766666667,0.31302505476081,0,,,
rf_17a,2015,Autumn,2015-04-14T06:00:00Z,0,0,,4207.26766666667,,4207.26766666667,0,0,,,
rf_17a,2015,Spring,2015-09-11T06:30:00Z,747.577,0,,3362.635,,4110.212,0,0.181882832321058,,,
rf_17a,2015,Summer,2015-12-20T05:00:00Z,0,0,,3244.945,,3244.945,0,0,,,
rf_17a,2015,Winter,2015-07-12T05:30:00Z,2582.89,0,,4086.18733333333,,6669.07733333333,0,0.387293454686785,,,
rf_17a,2016,Autumn,2016-03-24T04:30:00Z,0,0,,2870.49133333333,,2870.49133333333,0,0,,,
rf_17a,2016,Summer,2016-01-29T06:00:00Z,0,0,,2527.17766666667,,2527.17766666667,0,0,,,
rf_17b,2016,Spring,2016-10-21T04:30:00Z,,,,,,2681.992,,,,,
rf_17b,2016,Summer,2016-12-31T06:00:00Z,,,,,,2978.503,,,,,
rf_17b,2017,Autumn,2017-04-04T06:30:00Z,,,,,,2912.54033333333,,,,,
rf_17b,2017,Spring,2017-09-25T06:30:00Z,,,,,,1604.88291666667,,,,,
rf_17b,2017,Summer,2017-02-21T05:30:00Z,,,,,,2310.62833333333,,,,,
rf_17b,2017,Winter,2017-07-17T07:00:00Z,,,,,,3819.871,,,,,
rf_17b,2018,Autumn,2018-05-23T06:00:00Z,,,14.7983333333334,2315.52333333333,,2345.12,,,0.00631026699415525,,
rf_17b,2018,Summer,2018-01-06T05:30:00Z,,,0,1874.304,,1874.304,,,0,,
rf_17b,2018,Winter,2018-06-22T07:00:00Z,,,,,,2277.89,,,,,
rf_18,2014,Autumn,2014-05-30T06:30:00Z,,2066.304,,,,8521.72433333334,0.242474870011636,,,,
rf_18,2014,Spring,2014-10-13T05:30:00Z,,2095.07533333333,,5700.575,0,7795.65033333333,0.268749269624758,,,0,
rf_18,2014,Summer,2014-12-12T05:30:00Z,,2066.688,,3717.46866666666,1204.83166666667,6988.98833333333,0.295706317056379,,,0.172389995404676,
rf_18,2014,Winter,2014-06-23T08:30:00Z,,2053.64266666667,,5628.297,0,7681.93966666667,0.267333870842256,,,0,
rf_18,2015,Autumn,2015-04-21T07:00:00Z,,2061.10366666667,,5062.225,1104.06,8227.38866666667,0.250517357350243,,,0.134193247059436,
rf_18,2015,Summer,2015-02-14T05:30:00Z,,1892.89533333333,,3972.54466666667,1188.03966666667,7053.47966666667,0.268363335940242,,,0.16843313127861,
rf_18,2015,Winter,2015-06-09T07:00:00Z,,2046.58966666667,,3241.89466666666,1865.716,7154.20033333333,0.286068263580915,,,0.26078609950397,
rf_19,2014,Spring,2014-09-22T06:30:00Z,0,,,3194.29233333333,0,3194.29233333333,,0,,0,
rf_19,2014,Summer,2014-12-30T04:30:00Z,0,,,1563.238,0,1563.238,,0,,0,
rf_19,2014,Winter,2014-08-17T06:00:00Z,0,,,2132.60666666667,1250.646,3383.25266666667,,0,,0.369657877557277,
rf_19,2015,Autumn,2015-05-27T05:30:00Z,0,,,3736.01566666667,0,3736.01566666667,,0,,0,
rf_19,2015,Spring,2015-10-22T05:30:00Z,0,,,3357.976,0,3357.976,,0,,0,
rf_19,2015,Summer,2015-12-10T05:30:00Z,0,,,2420.92066666667,0,2420.92066666667,,0,,0,
rf_19,2015,Winter,2015-07-09T06:00:00Z,0,,,5541.255,0,5541.255,,0,,0,
rf_19,2016,Autumn,2016-03-02T06:30:00Z,0,,,2896.7824137931,0,2896.7824137931,,0,,0,
rf_19,2016,Spring,2016-09-01T05:30:00Z,0,,,3967.37133333333,0,3967.37133333333,,0,,0,
rf_19,2016,Summer,2016-02-19T08:00:00Z,0,,,2749.49933333333,0,2749.49933333333,,0,,0,
rf_19,2016,Winter,2016-08-10T07:30:00Z,0,,,3684.09433333333,0,3684.09433333333,,0,,0,
rf_19,2017,Autumn,2017-05-23T05:30:00Z,0,,,3254.97333333333,0,3254.97333333333,,0,,0,
rf_19,2017,Spring,2017-09-25T04:30:00Z,0,,,3186.01566666667,0,3186.01566666667,,0,,0,
rf_19,2017,Summer,2017-12-15T06:00:00Z,0,,,3603.97666666667,0,3603.97666666667,,0,,0,
rf_19,2017,Winter,2017-07-29T06:30:00Z,0,,,3958.292,0,3958.292,,0,,0,
rf_19,2018,Autumn,2018-05-27T07:30:00Z,0,,,3643.10466666667,0,3643.10466666667,,0,,0,
rf_19,2018,Summer,2018-02-18T06:00:00Z,277.182,,,4072.27733333333,0,4349.45933333333,,0.0637279208189708,,0,
rf_19,2018,Winter,2018-06-22T07:30:00Z,0,,,4717.95766666667,0,4717.95766666667,,0,,0,
rf_20,2014,Autumn,2014-05-31T05:30:00Z,,2760.284,,822.609333333337,480.225333333333,4063.11866666667,0.679351066619106,,,0.118191313798694,
rf_20,2014,Spring,2014-11-06T05:00:00Z,,3081.031,,508.699000000001,2552.15866666667,6141.88866666667,0.501642274423079,,,0.415533202436211,
rf_20,2014,Summer,2014-12-15T05:30:00Z,,3108.01466666667,,488.200666666669,1847.02233333333,5443.23766666667,0.570986397617644,,,0.339324212250392,
rf_20,2014,Winter,2014-07-02T05:00:00Z,,1530.598,,3179.26833333333,578.141,5288.00733333333,0.289447026737608,,,0.109330597247029,
rf_20,2015,Autumn,2015-05-30T06:00:00Z,,3042.22266666667,,2279.71533333333,921.512333333333,6243.45033333333,0.487266255715123,,,0.147596646747303,
rf_20,2015,Summer,2015-01-20T06:00:00Z,,2859.481,,649.122666666661,1718.53366666667,5227.13733333333,0.547045317092619,,,0.328771477976601,
rf_20,2015,Winter,2015-06-05T06:00:00Z,,3050.775,,791.532666666671,3397.599,7239.90666666667,0.421383194626818,,,0.469287679583346,
rf_21,2014,Spring,2014-11-13T05:30:00Z,,,,2842.70766666667,0,2842.70766666667,,,,0,
rf_21,2014,Summer,2014-12-13T05:00:00Z,,,,2306.94,0,2306.94,,,,0,
rf_21,2014,Winter,2014-08-09T09:00:00Z,,,,3760.43966666667,0,3760.43966666667,,,,0,
rf_21,2015,Autumn,2015-05-16T05:30:00Z,,,,3048.796,1071.886,4120.682,,,,0.260123445584978,
rf_21,2015,Spring,2015-09-04T06:00:00Z,,,,3420.47,0,3420.47,,,,0,
rf_21,2015,Summer,2015-01-29T04:00:00Z,,,,2589.61333333334,745.287333333334,3334.90066666667,,,,0.223481119177763,
rf_21,2015,Winter,2015-07-30T06:30:00Z,,,,2702.81866666666,1287.13366666667,3989.95233333333,,,,0.322593745271979,
rf_21,2016,Autumn,2016-05-22T06:00:00Z,,,,3198.627,0,3198.627,,,,0,
rf_21,2016,Summer,2016-01-12T08:00:00Z,,,,2539.972,0,2539.972,,,,0,
rf_21,2016,Winter,2016-06-06T05:00:00Z,,,,2829.791,1642.988,4472.779,,,,0.367330467255369,
rf_22,2014,Spring,2014-11-06T05:00:00Z,,1962.04133333333,1903.02166666667,1175.951,912.849,5953.863,0.32954089359015,,0.319628057727675,0.15332045765917,
rf_22,2014,Summer,2014-12-18T07:30:00Z,,1817.999,2941.73333333333,1379.019,0,6138.75133333333,0.29615126941668,,0.479207117799309,0,
rf_22,2014,Winter,2014-06-11T05:00:00Z,,1086.88866666667,2509.18266666667,2972.98766666666,106.515,6675.574,0.162815761860579,,0.375875193154427,0.0159559312802165,
rf_22,2015,Autumn,2015-05-26T07:30:00Z,,1916.646,2728.31733333333,2841.32633333334,0,7486.28966666667,0.25602081743297,,0.364441860362603,0,
rf_22,2015,Spring,2015-09-20T09:00:00Z,,1929.29566666667,3411.40133333333,2678.472,0,8019.169,0.240585485437041,,0.425405841095671,0,
rf_22,2015,Summer,2015-02-11T04:30:00Z,,684.963666666667,2069.64433333333,1893.963,940.916333333333,5589.48733333333,0.12254498951663,,0.370274447352416,0.168336786045136,
rf_22,2015,Winter,2015-07-09T08:30:00Z,,1928.30466666667,2905.81266666667,2531.43433333333,0,7365.55166666667,0.261800439930841,,0.394513920772171,0,
rf_22,2016,Autumn,2016-04-23T05:30:00Z,,1959.48666666667,1971.112,1757.52133333333,1242.714,6930.834,0.282720184420327,,0.284397519836718,0.17930223116006,
rf_22,2016,Spring,2016-11-10T08:00:00Z,,1926.2,2517.05533333333,1755.07300000001,0,6198.32833333334,0.310761207927836,,0.406086157100959,0,
rf_22,2016,Summer,2016-12-08T08:00:00Z,,1931.64566666667,2696.916,2431.478,0,7060.03966666667,0.273602664838663,,0.381997287172938,0,
rf_22,2016,Winter,2016-06-10T05:30:00Z,,1932.45566666667,3002.69966666667,1355.56499999999,1040.903,7331.62333333333,0.263578143448905,,0.409554546128257,0.14197442403615,
rf_22,2017,Autumn,2017-05-22T05:30:00Z,,711.633,3141.127,2598.463,277.467333333333,6728.69033333333,0.105760997273813,,0.466825911788381,0.0412364545829646,
rf_22,2017,Spring,2017-09-09T06:00:00Z,,1274.19133333333,2577.335,1311.29200000001,1189.93433333333,6352.75266666667,0.200573105894568,,0.405703658749923,0.18731003641571,
rf_22,2017,Summer,2017-02-08T05:30:00Z,,1990.90566666667,2446.51,1513.715,735.560333333333,6686.691,0.297741538627502,,0.365877531951155,0.110003637574001,
rf_22,2017,Winter,2017-07-14T08:00:00Z,,1375.45931034483,2968.45620689655,2513.00620689655,0,6856.92172413793,0.200594284969434,,0.43291382435458,0,
rf_22,2018,Summer,2018-01-09T06:00:00Z,,1994.447,815.983000000001,1734.554,0,4544.984,0.438823767036364,,0.179534845447201,0,
rf_23,2014,Autumn,2014-05-28T06:30:00Z,,1374.26333333333,,2258.44533333334,322.745333333333,3955.454,0.347435043697469,,,0.0815950162315964,
rf_23,2014,Spring,2014-11-02T08:00:00Z,,0,,3483.90166666667,0,3483.90166666667,0,,,0,
rf_23,2014,Summer,2014-12-20T04:00:00Z,,0,,2963.33166666667,0,2963.33166666667,0,,,0,
rf_23,2014,Winter,2014-07-09T09:00:00Z,,1403.126,,3426.12066666667,0,4829.24666666667,0.29054759403468,,,0,
