"","obsHalfHour","eecaCircuit","year","season","davgW"
"2665",11:30:00,"Lighting",2015,"Autumn",60.7172854192576
"2666",11:30:00,"Lighting",2015,"Spring",58.4831515495243
"2667",11:30:00,"Lighting",2015,"Summer",57.5173209281527
"2668",11:30:00,"Lighting",2015,"Winter",72.9768872365768
"2669",11:30:00,"Lighting",2016,"Autumn",54.0494928997023
"2670",11:30:00,"Lighting",2016,"Spring",70.9534467862069
"2671",11:30:00,"Lighting",2016,"Summer",58.1258999075794
"2672",11:30:00,"Lighting",2016,"Winter",77.2353870401437
"2673",11:30:00,"Lighting",2017,"Autumn",65.7552989379979
"2674",11:30:00,"Lighting",2017,"Spring",90.0541398722861
"2675",11:30:00,"Lighting",2017,"Summer",55.2206732613909
"2676",11:30:00,"Lighting",2017,"Winter",95.3158811811103
"2677",11:30:00,"Lighting",2018,"Autumn",47.3038040134952
"2678",11:30:00,"Lighting",2018,"Summer",17.1940044484061
"2679",11:30:00,"Lighting",2018,"Winter",71.2475330091819
"2680",11:30:00,"Oven",2014,"Autumn",61.7376366666666
"2681",11:30:00,"Oven",2014,"Spring",68.8497662835249
"2682",11:30:00,"Oven",2014,"Summer",61.7674552238806
"2683",11:30:00,"Oven",2014,"Winter",64.3529268493682
"2684",11:30:00,"Oven",2015,"Autumn",41.6238616112298
"2685",11:30:00,"Oven",2015,"Spring",37.1875847989809
"2686",11:30:00,"Oven",2015,"Summer",58.9159900388727
"2687",11:30:00,"Oven",2015,"Winter",42.4101804511278
"2688",11:30:00,"Oven",2016,"Autumn",42.0530352842004
"2689",11:30:00,"Oven",2016,"Spring",43.1607138768649
"2690",11:30:00,"Oven",2016,"Summer",47.4801496513468
"2691",11:30:00,"Oven",2016,"Winter",52.5521484375
"2692",11:30:00,"Oven",2017,"Autumn",53.6448038307074
"2693",11:30:00,"Oven",2017,"Spring",23.837679389313
"2694",11:30:00,"Oven",2017,"Summer",63.0566061733405
"2695",11:30:00,"Oven",2017,"Winter",34.1225160606061
"2696",11:30:00,"Oven",2018,"Autumn",25.6348042304887
"2697",11:30:00,"Oven",2018,"Summer",24.6745132275132
"2698",11:30:00,"Oven",2018,"Winter",37.7884559534904
"2699",11:30:00,"Total",2014,"Autumn",851.028743436177
"2700",11:30:00,"Total",2014,"Spring",895.267133989441
"2701",11:30:00,"Total",2014,"Summer",853.2001748934
"2702",11:30:00,"Total",2014,"Winter",1040.99199625393
"2703",11:30:00,"Total",2015,"Autumn",883.676311385706
"2704",11:30:00,"Total",2015,"Spring",841.049384439717
"2705",11:30:00,"Total",2015,"Summer",767.906414057192
"2706",11:30:00,"Total",2015,"Winter",1090.13995013014
"2707",11:30:00,"Total",2016,"Autumn",732.455857664178
"2708",11:30:00,"Total",2016,"Spring",829.820497689377
"2709",11:30:00,"Total",2016,"Summer",735.352427597701
"2710",11:30:00,"Total",2016,"Winter",968.301781813449
"2711",11:30:00,"Total",2017,"Autumn",811.324518154152
"2712",11:30:00,"Total",2017,"Spring",776.718242825016
"2713",11:30:00,"Total",2017,"Summer",703.789549869885
"2714",11:30:00,"Total",2017,"Winter",1057.2626504651
"2715",11:30:00,"Total",2018,"Autumn",808.658417893853
"2716",11:30:00,"Total",2018,"Summer",657.830271297304
"2717",11:30:00,"Total",2018,"Winter",1132.04333960387
"2718",11:30:00,"XX_Other",2014,"Autumn",388.662094740509
"2719",11:30:00,"XX_Other",2014,"Spring",252.442850243721
"2720",11:30:00,"XX_Other",2014,"Summer",242.728890384754
"2721",11:30:00,"XX_Other",2014,"Winter",336.095650804961
"2722",11:30:00,"XX_Other",2015,"Autumn",281.411945197632
"2723",11:30:00,"XX_Other",2015,"Spring",277.226516954995
"2724",11:30:00,"XX_Other",2015,"Summer",243.11120835816
"2725",11:30:00,"XX_Other",2015,"Winter",358.842557253914
"2726",11:30:00,"XX_Other",2016,"Autumn",249.951961700688
"2727",11:30:00,"XX_Other",2016,"Spring",266.569573948608
"2728",11:30:00,"XX_Other",2016,"Summer",252.191654438491
"2729",11:30:00,"XX_Other",2016,"Winter",311.103512418389
"2730",11:30:00,"XX_Other",2017,"Autumn",260.025296366756
"2731",11:30:00,"XX_Other",2017,"Spring",247.715633609953
"2732",11:30:00,"XX_Other",2017,"Summer",242.065544419366
"2733",11:30:00,"XX_Other",2017,"Winter",335.500642567042
"2734",11:30:00,"XX_Other",2018,"Autumn",241.693599608802
"2735",11:30:00,"XX_Other",2018,"Summer",223.307496284171
"2736",11:30:00,"XX_Other",2018,"Winter",355.621803787004
"2737",12:00:00,"Heat Pump or Heating",2014,"Autumn",205.108948324022
"2738",12:00:00,"Heat Pump or Heating",2014,"Spring",67.1146392063335
"2739",12:00:00,"Heat Pump or Heating",2014,"Summer",32.6543954512106
"2740",12:00:00,"Heat Pump or Heating",2014,"Winter",123.411528282948
"2741",12:00:00,"Heat Pump or Heating",2015,"Autumn",47.2790938312216
"2742",12:00:00,"Heat Pump or Heating",2015,"Spring",42.7434496174863
"2743",12:00:00,"Heat Pump or Heating",2015,"Summer",22.5763229928222
"2744",12:00:00,"Heat Pump or Heating",2015,"Winter",114.206897768347
"2745",12:00:00,"Heat Pump or Heating",2016,"Autumn",3.55378028933092
"2746",12:00:00,"Heat Pump or Heating",2016,"Spring",20.2037299539171
"2747",12:00:00,"Heat Pump or Heating",2016,"Summer",5.68745808966861
"2748",12:00:00,"Heat Pump or Heating",2016,"Winter",75.7548905161284
"2749",12:00:00,"Heat Pump or Heating",2017,"Autumn",13.7534103869654
"2750",12:00:00,"Heat Pump or Heating",2017,"Spring",16.5221306030366
"2751",12:00:00,"Heat Pump or Heating",2017,"Summer",4.19598793363499
"2752",12:00:00,"Heat Pump or Heating",2017,"Winter",98.4144708568699
"2753",12:00:00,"Heat Pump or Heating",2018,"Autumn",24.1453824963475
"2754",12:00:00,"Heat Pump or Heating",2018,"Summer",5.6661968086545
"2755",12:00:00,"Heat Pump or Heating",2018,"Winter",99.3710125313283
"2756",12:00:00,"Hot water",2014,"Autumn",321.516078351449
"2757",12:00:00,"Hot water",2014,"Spring",424.363488444144
"2758",12:00:00,"Hot water",2014,"Summer",339.604474254035
"2759",12:00:00,"Hot water",2014,"Winter",456.377287133757
"2760",12:00:00,"Hot water",2015,"Autumn",372.734469610736
"2761",12:00:00,"Hot water",2015,"Spring",374.727584034356
"2762",12:00:00,"Hot water",2015,"Summer",350.828335888845
"2763",12:00:00,"Hot water",2015,"Winter",452.960764312671
"2764",12:00:00,"Hot water",2016,"Autumn",287.60841889157
"2765",12:00:00,"Hot water",2016,"Spring",361.132772292169
"2766",12:00:00,"Hot water",2016,"Summer",265.387544468328
"2767",12:00:00,"Hot water",2016,"Winter",395.25567010456
"2768",12:00:00,"Hot water",2017,"Autumn",294.840248310428
"2769",12:00:00,"Hot water",2017,"Spring",321.627874362483
"2770",12:00:00,"Hot water",2017,"Summer",214.999392962489
"2771",12:00:00,"Hot water",2017,"Winter",466.829668691887
"2772",12:00:00,"Hot water",2018,"Autumn",330.667452312392
"2773",12:00:00,"Hot water",2018,"Summer",187.795286229632
"2774",12:00:00,"Hot water",2018,"Winter",346.0401543052
"2775",12:00:00,"Lighting",2014,"Autumn",42.5653171428571
"2776",12:00:00,"Lighting",2014,"Spring",85.2480876687092
"2777",12:00:00,"Lighting",2014,"Summer",92.8793993188591
"2778",12:00:00,"Lighting",2014,"Winter",95.7572167511075
"2779",12:00:00,"Lighting",2015,"Autumn",54.9664907225497
"2780",12:00:00,"Lighting",2015,"Spring",59.6058791125742
"2781",12:00:00,"Lighting",2015,"Summer",44.3047990990096
"2782",12:00:00,"Lighting",2015,"Winter",70.0171731694926
"2783",12:00:00,"Lighting",2016,"Autumn",48.3262193284385
"2784",12:00:00,"Lighting",2016,"Spring",65.5215530564054
"2785",12:00:00,"Lighting",2016,"Summer",58.3570408216329
"2786",12:00:00,"Lighting",2016,"Winter",77.3940583266078
"2787",12:00:00,"Lighting",2017,"Autumn",62.2321397353032
"2788",12:00:00,"Lighting",2017,"Spring",85.6071949557121
"2789",12:00:00,"Lighting",2017,"Summer",54.4140902795006
"2790",12:00:00,"Lighting",2017,"Winter",97.4433454567926
"2791",12:00:00,"Lighting",2018,"Autumn",44.3684639232547
"2792",12:00:00,"Lighting",2018,"Summer",22.1652484249507
"2793",12:00:00,"Lighting",2018,"Winter",70.0547558709869
"2794",12:00:00,"Oven",2014,"Autumn",65.7410821136461
"2795",12:00:00,"Oven",2014,"Spring",52.4656601039998
"2796",12:00:00,"Oven",2014,"Summer",75.3542465709221
"2797",12:00:00,"Oven",2014,"Winter",51.1773433302093
"2798",12:00:00,"Oven",2015,"Autumn",46.7491800026628
"2799",12:00:00,"Oven",2015,"Spring",45.495492693046
"2800",12:00:00,"Oven",2015,"Summer",59.1071051486585
"2801",12:00:00,"Oven",2015,"Winter",52.9888131400966
"2802",12:00:00,"Oven",2016,"Autumn",39.4284961022375
"2803",12:00:00,"Oven",2016,"Spring",44.1960642787911
"2804",12:00:00,"Oven",2016,"Summer",47.6919501072681
"2805",12:00:00,"Oven",2016,"Winter",45.44562872308
"2806",12:00:00,"Oven",2017,"Autumn",44.9343814921243
"2807",12:00:00,"Oven",2017,"Spring",28.3678400392273
"2808",12:00:00,"Oven",2017,"Summer",84.149584682806
"2809",12:00:00,"Oven",2017,"Winter",36.3499420769506
"2810",12:00:00,"Oven",2018,"Autumn",42.6470363879762
"2811",12:00:00,"Oven",2018,"Summer",43.059410619469
"2812",12:00:00,"Oven",2018,"Winter",56.7963794871795
"2813",12:00:00,"Total",2014,"Autumn",885.760283689961
"2814",12:00:00,"Total",2014,"Spring",857.320724348309
"2815",12:00:00,"Total",2014,"Summer",858.32548217839
"2816",12:00:00,"Total",2014,"Winter",1033.60626077457
"2817",12:00:00,"Total",2015,"Autumn",871.857738586979
"2818",12:00:00,"Total",2015,"Spring",863.909969110506
"2819",12:00:00,"Total",2015,"Summer",794.750381465685
"2820",12:00:00,"Total",2015,"Winter",1093.25492757702
"2821",12:00:00,"Total",2016,"Autumn",743.487342670907
"2822",12:00:00,"Total",2016,"Spring",830.696127486257
"2823",12:00:00,"Total",2016,"Summer",746.70910514854
"2824",12:00:00,"Total",2016,"Winter",967.325908152449
"2825",12:00:00,"Total",2017,"Autumn",794.991770238967
"2826",12:00:00,"Total",2017,"Spring",779.85841856492
"2827",12:00:00,"Total",2017,"Summer",753.641519004409
"2828",12:00:00,"Total",2017,"Winter",1081.15951734001
"2829",12:00:00,"Total",2018,"Autumn",818.787454388654
"2830",12:00:00,"Total",2018,"Summer",705.660110261079
"2831",12:00:00,"Total",2018,"Winter",1146.0957364873
"2832",12:00:00,"XX_Other",2014,"Autumn",390.743188114778
"2833",12:00:00,"XX_Other",2014,"Spring",258.251687776873
"2834",12:00:00,"XX_Other",2014,"Summer",261.566423022095
"2835",12:00:00,"XX_Other",2014,"Winter",327.097069659652
"2836",12:00:00,"XX_Other",2015,"Autumn",284.669304111663
"2837",12:00:00,"XX_Other",2015,"Spring",296.799085022149
"2838",12:00:00,"XX_Other",2015,"Summer",246.185152700436
"2839",12:00:00,"XX_Other",2015,"Winter",362.389682470539
"2840",12:00:00,"XX_Other",2016,"Autumn",256.25086236874
"2841",12:00:00,"XX_Other",2016,"Spring",271.272696840562
"2842",12:00:00,"XX_Other",2016,"Summer",262.942795380809
"2843",12:00:00,"XX_Other",2016,"Winter",324.802180487785
"2844",12:00:00,"XX_Other",2017,"Autumn",271.398249588802
"2845",12:00:00,"XX_Other",2017,"Spring",256.311773074156
"2846",12:00:00,"XX_Other",2017,"Summer",261.296209190906
"2847",12:00:00,"XX_Other",2017,"Winter",352.510629273999
"2848",12:00:00,"XX_Other",2018,"Autumn",252.51392700397
"2849",12:00:00,"XX_Other",2018,"Summer",244.363705182599
"2850",12:00:00,"XX_Other",2018,"Winter",382.395073303954
"2851",12:30:00,"Heat Pump or Heating",2014,"Autumn",155.190409683426
"2852",12:30:00,"Heat Pump or Heating",2014,"Spring",51.3591143131604
"2853",12:30:00,"Heat Pump or Heating",2014,"Summer",33.2010127659575
"2854",12:30:00,"Heat Pump or Heating",2014,"Winter",120.149468969884
"2855",12:30:00,"Heat Pump or Heating",2015,"Autumn",47.130754400878
"2856",12:30:00,"Heat Pump or Heating",2015,"Spring",43.0733803587052
"2857",12:30:00,"Heat Pump or Heating",2015,"Summer",21.721509502924
"2858",12:30:00,"Heat Pump or Heating",2015,"Winter",107.250698468612
"2859",12:30:00,"Heat Pump or Heating",2016,"Autumn",5.32909885473176
"2860",12:30:00,"Heat Pump or Heating",2016,"Spring",18.2799938612646
"2861",12:30:00,"Heat Pump or Heating",2016,"Summer",9.55423475355054
"2862",12:30:00,"Heat Pump or Heating",2016,"Winter",66.19056926036
"2863",12:30:00,"Heat Pump or Heating",2017,"Autumn",14.4505625395042
"2864",12:30:00,"Heat Pump or Heating",2017,"Spring",17.5031566380134
"2865",12:30:00,"Heat Pump or Heating",2017,"Summer",4.6926287161504
"2866",12:30:00,"Heat Pump or Heating",2017,"Winter",90.4759269595031
"2867",12:30:00,"Heat Pump or Heating",2018,"Autumn",22.6445448537782
"2868",12:30:00,"Heat Pump or Heating",2018,"Summer",5.03363843137255
"2869",12:30:00,"Heat Pump or Heating",2018,"Winter",98.0598559041282
"2870",12:30:00,"Hot water",2014,"Autumn",261.703571180556
"2871",12:30:00,"Hot water",2014,"Spring",353.530202533243
"2872",12:30:00,"Hot water",2014,"Summer",230.535607337745
"2873",12:30:00,"Hot water",2014,"Winter",405.224003155479
"2874",12:30:00,"Hot water",2015,"Autumn",334.172498764907
"2875",12:30:00,"Hot water",2015,"Spring",333.077996437302
"2876",12:30:00,"Hot water",2015,"Summer",240.215125833222
"2877",12:30:00,"Hot water",2015,"Winter",402.378789155672
"2878",12:30:00,"Hot water",2016,"Autumn",265.12682544635
"2879",12:30:00,"Hot water",2016,"Spring",287.48398686949
"2880",12:30:00,"Hot water",2016,"Summer",230.208566893648
"2881",12:30:00,"Hot water",2016,"Winter",349.62758874207
"2882",12:30:00,"Hot water",2017,"Autumn",272.940799632807
"2883",12:30:00,"Hot water",2017,"Spring",292.196028045024
"2884",12:30:00,"Hot water",2017,"Summer",214.868195542299
"2885",12:30:00,"Hot water",2017,"Winter",373.832759932433
"2886",12:30:00,"Hot water",2018,"Autumn",281.36101192773
"2887",12:30:00,"Hot water",2018,"Summer",216.641049278767
"2888",12:30:00,"Hot water",2018,"Winter",315.803157625272
"2889",12:30:00,"Lighting",2014,"Autumn",45.3124704761905
"2890",12:30:00,"Lighting",2014,"Spring",94.2782792262405
"2891",12:30:00,"Lighting",2014,"Summer",66.5485843621399
"2892",12:30:00,"Lighting",2014,"Winter",93.8559044643214
"2893",12:30:00,"Lighting",2015,"Autumn",53.4319389342312
"2894",12:30:00,"Lighting",2015,"Spring",62.1306456797503
"2895",12:30:00,"Lighting",2015,"Summer",39.9999716618636
"2896",12:30:00,"Lighting",2015,"Winter",63.370521496158
"2897",12:30:00,"Lighting",2016,"Autumn",49.0038452454773
"2898",12:30:00,"Lighting",2016,"Spring",62.9353908412328
"2899",12:30:00,"Lighting",2016,"Summer",52.188516900676
"2900",12:30:00,"Lighting",2016,"Winter",76.9841509382977
"2901",12:30:00,"Lighting",2017,"Autumn",60.6944175678118
"2902",12:30:00,"Lighting",2017,"Spring",79.797674958858
"2903",12:30:00,"Lighting",2017,"Summer",55.162242021398
"2904",12:30:00,"Lighting",2017,"Winter",97.6457066608297
"2905",12:30:00,"Lighting",2018,"Autumn",42.5200946447896
"2906",12:30:00,"Lighting",2018,"Summer",25.9202268615171
"2907",12:30:00,"Lighting",2018,"Winter",72.2676602377076
"2908",12:30:00,"Oven",2014,"Autumn",78.1804719471946
"2909",12:30:00,"Oven",2014,"Spring",54.6652968669748
"2910",12:30:00,"Oven",2014,"Summer",65.7572031509121
"2911",12:30:00,"Oven",2014,"Winter",45.0416743503753
"2912",12:30:00,"Oven",2015,"Autumn",35.6145209713024
"2913",12:30:00,"Oven",2015,"Spring",40.4639363870526
"2914",12:30:00,"Oven",2015,"Summer",45.7064596363636
"2915",12:30:00,"Oven",2015,"Winter",36.7836909441233
"2916",12:30:00,"Oven",2016,"Autumn",35.6702283995186
"2917",12:30:00,"Oven",2016,"Spring",41.6820822696776
"2918",12:30:00,"Oven",2016,"Summer",46.4529550758308
"2919",12:30:00,"Oven",2016,"Winter",45.1807450520833
"2920",12:30:00,"Oven",2017,"Autumn",41.3090184200234
"2921",12:30:00,"Oven",2017,"Spring",29.8560947041985
"2922",12:30:00,"Oven",2017,"Summer",73.8695728293401
"2923",12:30:00,"Oven",2017,"Winter",32.4193186286893
"2924",12:30:00,"Oven",2018,"Autumn",43.4469345091967
"2925",12:30:00,"Oven",2018,"Summer",34.8902815442643
"2926",12:30:00,"Oven",2018,"Winter",51.8320319897633
"2927",12:30:00,"Total",2014,"Autumn",767.656940663176
"2928",12:30:00,"Total",2014,"Spring",834.740935880161
"2929",12:30:00,"Total",2014,"Summer",806.501318879277
"2930",12:30:00,"Total",2014,"Winter",967.078473610552
"2931",12:30:00,"Total",2015,"Autumn",848.642704047341
"2932",12:30:00,"Total",2015,"Spring",837.259010121782
"2933",12:30:00,"Total",2015,"Summer",733.666064732117
"2934",12:30:00,"Total",2015,"Winter",1009.95491742986
"2935",12:30:00,"Total",2016,"Autumn",748.887007409883
"2936",12:30:00,"Total",2016,"Spring",781.570960187578
"2937",12:30:00,"Total",2016,"Summer",763.574462875723
"2938",12:30:00,"Total",2016,"Winter",940.510737979048
"2939",12:30:00,"Total",2017,"Autumn",793.157452057487
"2940",12:30:00,"Total",2017,"Spring",797.315048163613
"2941",12:30:00,"Total",2017,"Summer",757.991353029149
"2942",12:30:00,"Total",2017,"Winter",1039.59860562318
"2943",12:30:00,"Total",2018,"Autumn",794.898896826964
"2944",12:30:00,"Total",2018,"Summer",712.945769202536
"2945",12:30:00,"Total",2018,"Winter",1114.23441095942
"2946",12:30:00,"XX_Other",2014,"Autumn",344.469775989269
"2947",12:30:00,"XX_Other",2014,"Spring",253.164775494425
"2948",12:30:00,"XX_Other",2014,"Summer",251.82087912657
"2949",12:30:00,"XX_Other",2014,"Winter",304.723780786576
"2950",12:30:00,"XX_Other",2015,"Autumn",282.246853566208
"2951",12:30:00,"XX_Other",2015,"Spring",287.220014418893
"2952",12:30:00,"XX_Other",2015,"Summer",244.425256232315
"2953",12:30:00,"XX_Other",2015,"Winter",340.594834309671
"2954",12:30:00,"XX_Other",2016,"Autumn",261.951459199202
"2955",12:30:00,"XX_Other",2016,"Spring",264.706020913019
"2956",12:30:00,"XX_Other",2016,"Summer",275.8939711368
"2957",12:30:00,"XX_Other",2016,"Winter",322.718018219818
"2958",12:30:00,"XX_Other",2017,"Autumn",267.788672922445
"2959",12:30:00,"XX_Other",2017,"Spring",263.214084458861
"2960",12:30:00,"XX_Other",2017,"Summer",262.283962896444
"2961",12:30:00,"XX_Other",2017,"Winter",351.901176683041
"2962",12:30:00,"XX_Other",2018,"Autumn",247.217836137236
"2963",12:30:00,"XX_Other",2018,"Summer",236.399899502229
"2964",12:30:00,"XX_Other",2018,"Winter",368.334701138947
"2965",13:00:00,"Heat Pump or Heating",2014,"Autumn",165.907765363128
"2966",13:00:00,"Heat Pump or Heating",2014,"Spring",53.950644092219
"2967",13:00:00,"Heat Pump or Heating",2014,"Summer",32.0843290780142
"2968",13:00:00,"Heat Pump or Heating",2014,"Winter",105.892216922203
"2969",13:00:00,"Heat Pump or Heating",2015,"Autumn",46.1467330246914
"2970",13:00:00,"Heat Pump or Heating",2015,"Spring",44.2185198073977
"2971",13:00:00,"Heat Pump or Heating",2015,"Summer",17.659317251462
"2972",13:00:00,"Heat Pump or Heating",2015,"Winter",103.452774920473
"2973",13:00:00,"Heat Pump or Heating",2016,"Autumn",4.58225405731523
"2974",13:00:00,"Heat Pump or Heating",2016,"Spring",20.2198986838078
"2975",13:00:00,"Heat Pump or Heating",2016,"Summer",12.0061349471341
"2976",13:00:00,"Heat Pump or Heating",2016,"Winter",71.8171820212629
"2977",13:00:00,"Heat Pump or Heating",2017,"Autumn",14.1633850266672
"2978",13:00:00,"Heat Pump or Heating",2017,"Spring",20.6837675655815
"2979",13:00:00,"Heat Pump or Heating",2017,"Summer",4.87178679135009
"2980",13:00:00,"Heat Pump or Heating",2017,"Winter",92.9896452659978
"2981",13:00:00,"Heat Pump or Heating",2018,"Autumn",24.5247566542697
"2982",13:00:00,"Heat Pump or Heating",2018,"Summer",5.13744762677485
"2983",13:00:00,"Heat Pump or Heating",2018,"Winter",104.093851294904
"2984",13:00:00,"Hot water",2014,"Autumn",279.526609375
"2985",13:00:00,"Hot water",2014,"Spring",259.587517484787
"2986",13:00:00,"Hot water",2014,"Summer",179.879943341461
"2987",13:00:00,"Hot water",2014,"Winter",327.374089900419
"2988",13:00:00,"Hot water",2015,"Autumn",285.104408969492
"2989",13:00:00,"Hot water",2015,"Spring",269.179166882138
"2990",13:00:00,"Hot water",2015,"Summer",182.842116679372
"2991",13:00:00,"Hot water",2015,"Winter",361.58455828612
"2992",13:00:00,"Hot water",2016,"Autumn",257.484243319962
"2993",13:00:00,"Hot water",2016,"Spring",236.18087377043
"2994",13:00:00,"Hot water",2016,"Summer",189.164764829698
"2995",13:00:00,"Hot water",2016,"Winter",304.120966780273
"2996",13:00:00,"Hot water",2017,"Autumn",205.622708142467
"2997",13:00:00,"Hot water",2017,"Spring",264.505012944402
"2998",13:00:00,"Hot water",2017,"Summer",216.012248097294
"2999",13:00:00,"Hot water",2017,"Winter",330.497922000971
"3000",13:00:00,"Hot water",2018,"Autumn",241.249595350298
"3001",13:00:00,"Hot water",2018,"Summer",234.603406419098
"3002",13:00:00,"Hot water",2018,"Winter",251.491162348273
"3003",13:00:00,"Lighting",2014,"Autumn",41.6706247619048
"3004",13:00:00,"Lighting",2014,"Spring",110.819040650406
"3005",13:00:00,"Lighting",2014,"Summer",54.3323744855967
"3006",13:00:00,"Lighting",2014,"Winter",92.0250275403609
"3007",13:00:00,"Lighting",2015,"Autumn",55.3578183802663
"3008",13:00:00,"Lighting",2015,"Spring",59.9330812910938
"3009",13:00:00,"Lighting",2015,"Summer",39.4928750636337
"3010",13:00:00,"Lighting",2015,"Winter",61.8581040956606
"3011",13:00:00,"Lighting",2016,"Autumn",48.5140120847686
"3012",13:00:00,"Lighting",2016,"Spring",66.3106247224053
"3013",13:00:00,"Lighting",2016,"Summer",48.4316028726638
"3014",13:00:00,"Lighting",2016,"Winter",70.7641677191012
"3015",13:00:00,"Lighting",2017,"Autumn",57.3352384608064
"3016",13:00:00,"Lighting",2017,"Spring",82.8517914705245
"3017",13:00:00,"Lighting",2017,"Summer",54.9092416231189
"3018",13:00:00,"Lighting",2017,"Winter",94.663052993207
"3019",13:00:00,"Lighting",2018,"Autumn",43.8825980819265
"3020",13:00:00,"Lighting",2018,"Summer",29.2442512663399
"3021",13:00:00,"Lighting",2018,"Winter",71.383827906862
"3022",13:00:00,"Oven",2014,"Autumn",62.9128448844885
"3023",13:00:00,"Oven",2014,"Spring",59.4885706100796
"3024",13:00:00,"Oven",2014,"Summer",52.6021003316749
"3025",13:00:00,"Oven",2014,"Winter",47.2849259606373
"3026",13:00:00,"Oven",2015,"Autumn",33.2259599191028
"3027",13:00:00,"Oven",2015,"Spring",32.1729409474367
"3028",13:00:00,"Oven",2015,"Summer",38.7604031724138
"3029",13:00:00,"Oven",2015,"Winter",33.7725283562619
"3030",13:00:00,"Oven",2016,"Autumn",33.7741215346251
"3031",13:00:00,"Oven",2016,"Spring",39.2227333458175
"3032",13:00:00,"Oven",2016,"Summer",34.8074191919192
"3033",13:00:00,"Oven",2016,"Winter",39.265586770428
"3034",13:00:00,"Oven",2017,"Autumn",34.5590120868088
"3035",13:00:00,"Oven",2017,"Spring",32.6670662842575
"3036",13:00:00,"Oven",2017,"Summer",50.6573528045143
"3037",13:00:00,"Oven",2017,"Winter",38.5373299878345
"3038",13:00:00,"Oven",2018,"Autumn",39.4466048976608
"3039",13:00:00,"Oven",2018,"Summer",25.0200229885057
"3040",13:00:00,"Oven",2018,"Winter",36.9638657880666
"3041",13:00:00,"Total",2014,"Autumn",756.09207504363
"3042",13:00:00,"Total",2014,"Spring",811.209929491581
"3043",13:00:00,"Total",2014,"Summer",780.927598653054
"3044",13:00:00,"Total",2014,"Winter",951.702876890143
"3045",13:00:00,"Total",2015,"Autumn",815.872675769381
"3046",13:00:00,"Total",2015,"Spring",822.007667482517
"3047",13:00:00,"Total",2015,"Summer",696.99454926022
"3048",13:00:00,"Total",2015,"Winter",999.755162970389
"3049",13:00:00,"Total",2016,"Autumn",777.067200717626
"3050",13:00:00,"Total",2016,"Spring",760.880564026586
"3051",13:00:00,"Total",2016,"Summer",736.451645501628
"3052",13:00:00,"Total",2016,"Winter",903.311558803817
"3053",13:00:00,"Total",2017,"Autumn",747.753486361024
"3054",13:00:00,"Total",2017,"Spring",810.117140252337
"3055",13:00:00,"Total",2017,"Summer",757.000221068007
"3056",13:00:00,"Total",2017,"Winter",1042.21780189574
"3057",13:00:00,"Total",2018,"Autumn",787.992239251462
"3058",13:00:00,"Total",2018,"Summer",769.369884991031
"3059",13:00:00,"Total",2018,"Winter",1059.71972057706
"3060",13:00:00,"XX_Other",2014,"Autumn",333.151598393574
"3061",13:00:00,"XX_Other",2014,"Spring",255.144375145633
"3062",13:00:00,"XX_Other",2014,"Summer",252.581546219377
"3063",13:00:00,"XX_Other",2014,"Winter",307.863862736457
"3064",13:00:00,"XX_Other",2015,"Autumn",278.025253801479
"3065",13:00:00,"XX_Other",2015,"Spring",294.109979764727
"3066",13:00:00,"XX_Other",2015,"Summer",248.525536044822
"3067",13:00:00,"XX_Other",2015,"Winter",343.538269447276
"3068",13:00:00,"XX_Other",2016,"Autumn",275.952926078095
"3069",13:00:00,"XX_Other",2016,"Spring",267.247731537702
"3070",13:00:00,"XX_Other",2016,"Summer",284.032026162905
"3071",13:00:00,"XX_Other",2016,"Winter",322.784413561296
"3072",13:00:00,"XX_Other",2017,"Autumn",265.202538302135
"3073",13:00:00,"XX_Other",2017,"Spring",266.886770736534
"3074",13:00:00,"XX_Other",2017,"Summer",262.364738121692
"3075",13:00:00,"XX_Other",2017,"Winter",353.894190419265
"3076",13:00:00,"XX_Other",2018,"Autumn",257.427963078891
"3077",13:00:00,"XX_Other",2018,"Summer",250.355735708843
"3078",13:00:00,"XX_Other",2018,"Winter",360.805580127989
"3079",13:30:00,"Heat Pump or Heating",2014,"Autumn",240.438515828678
"3080",13:30:00,"Heat Pump or Heating",2014,"Spring",64.1832846492132
"3081",13:30:00,"Heat Pump or Heating",2014,"Summer",32.1667782485876
"3082",13:30:00,"Heat Pump or Heating",2014,"Winter",118.277456518212
"3083",13:30:00,"Heat Pump or Heating",2015,"Autumn",44.2527628011077
"3084",13:30:00,"Heat Pump or Heating",2015,"Spring",40.3473772506167
"3085",13:30:00,"Heat Pump or Heating",2015,"Summer",17.4827887426901
"3086",13:30:00,"Heat Pump or Heating",2015,"Winter",99.1566442154077
"3087",13:30:00,"Heat Pump or Heating",2016,"Autumn",7.2080630888343
"3088",13:30:00,"Heat Pump or Heating",2016,"Spring",23.1535540250995
"3089",13:30:00,"Heat Pump or Heating",2016,"Summer",15.4697420701169
"3090",13:30:00,"Heat Pump or Heating",2016,"Winter",72.088835727679
"3091",13:30:00,"Heat Pump or Heating",2017,"Autumn",15.8794624325592
"3092",13:30:00,"Heat Pump or Heating",2017,"Spring",21.8194803334202
"3093",13:30:00,"Heat Pump or Heating",2017,"Summer",4.69898457486832
"3094",13:30:00,"Heat Pump or Heating",2017,"Winter",97.8703903408931
"3095",13:30:00,"Heat Pump or Heating",2018,"Autumn",23.8270511247444
